,JOB MIX,MESIN,TANGGAL,YEARS,MONTH,DAYS,NAMA_PRODUCT,WO QTY,REJECT,ACTUAL QTY,PERSENTASE REJECT
1823,JOBMIX 1,MP 5,2025-02-06,2025,2,Kamis,PAVING 6 K300 ABU-ABU,1020,21,999,2.1%
1824,JOBMIX 1,MP 2,2025-02-07,2025,2,Jumat,PAVING 6 K300 ABU-ABU,6960,152,6808,2.2%
1825,JOBMIX 1,MP 3,2025-02-07,2025,2,Jumat,PAVING 6 K300 ABU-ABU,7020,128,6892,1.9%
1826,JOBMIX 1,MP 5,2025-02-07,2025,2,Jumat,PAVING 6 K300 ABU-ABU,5052,89,4963,1.8%
1827,JOBMIX 1,MP 6,2025-02-07,2025,2,Jumat,TU 8 ABU-ABU,2406,12,2394,0.5%
1828,JOBMIX 1,MP 7,2025-02-07,2025,2,Jumat,PAVING 6 K300 ABU-ABU,6480,14,6466,0.2%
1829,JOBMIX 1,MP 2,2025-02-08,2025,2,Sabtu,PAVING 6 K300 ABU-ABU,4980,149,4831,3.1%
1830,JOBMIX 1,MP 3,2025-02-08,2025,2,Sabtu,PAVING 6 K300 ABU-ABU,5004,161,4843,3.3%
1831,JOBMIX 1,MP 5,2025-02-08,2025,2,Sabtu,PAVING 6 K300 ABU-ABU,4848,86,4762,1.8%
1832,JOBMIX 1,MP 6,2025-02-08,2025,2,Sabtu,TU 8 ABU-ABU,1728,9,1719,0.5%
1833,JOBMIX 1,MP 7,2025-02-08,2025,2,Sabtu,PAVING 6 K300 ABU-ABU,4320,24,4296,0.6%
1834,JOBMIX 1,MP 1,2025-02-10,2025,2,Senin,PAVING 6 K300 ABU-ABU,4728,70,4658,1.5%
1835,JOBMIX 1,MP 3,2025-02-10,2025,2,Senin,PAVING 6 K300 ABU-ABU,6192,69,6123,1.1%
1836,JOBMIX 1,MP 5,2025-02-10,2025,2,Senin,PAVING 6 K300 ABU-ABU,6552,47,6505,0.7%
1837,JOBMIX 1,MP 6,2025-02-10,2025,2,Senin,TU 8 ABU-ABU,2442,7,2435,0.3%
1838,JOBMIX 1,MP 7,2025-02-10,2025,2,Senin,PAVING 6 K300 ABU-ABU,6528,30,6498,0.5%
1839,JOBMIX 1,MP 1,2025-02-11,2025,2,Selasa,PAVING 6 K300 ABU-ABU,6984,1246,5738,21.7%
1840,JOBMIX 1,MP 3,2025-02-11,2025,2,Selasa,PAVING 6 K300 ABU-ABU,7008,1384,5624,24.6%
1841,JOBMIX 1,MP 5,2025-02-11,2025,2,Selasa,PAVING 6 K300 ABU-ABU,6996,1217,5779,21.1%
1842,JOBMIX 1,MP 6,2025-02-11,2025,2,Selasa,TU 8 ABU-ABU,2646,495,2151,23.0%
1843,JOBMIX 1,MP 7,2025-02-11,2025,2,Selasa,PAVING 6 K300 ABU-ABU,6720,4346,2374,183.1%
1844,JOBMIX 1,MP 1,2025-02-12,2025,2,Rabu,PAVING 6 K300 ABU-ABU,6984,47,6937,0.7%
1845,JOBMIX 1,MP 3,2025-02-12,2025,2,Rabu,PAVING 6 K300 ABU-ABU,7032,52,6980,0.7%
1846,JOBMIX 1,MP 5,2025-02-12,2025,2,Rabu,PAVING 6 K300 ABU-ABU,6372,9,6363,0.1%
1847,JOBMIX 1,MP 6,2025-02-12,2025,2,Rabu,TU 8 ABU-ABU,2406,9,2397,0.4%
1848,JOBMIX 1,MP 7,2025-02-12,2025,2,Rabu,PAVING 6 K300 ABU-ABU,6192,20,6172,0.3%
1849,JOBMIX 1,MP 1,2025-02-13,2025,2,Kamis,PAVING 6 K300 ABU-ABU,6540,85,6455,1.3%
1850,JOBMIX 1,MP 3,2025-02-13,2025,2,Kamis,PAVING 6 K300 ABU-ABU,6552,124,6428,1.9%
1851,JOBMIX 1,MP 5,2025-02-13,2025,2,Kamis,PAVING 6 K300 ABU-ABU,6996,50,6946,0.7%
1852,JOBMIX 1,MP 6,2025-02-13,2025,2,Kamis,TU 8 ABU-ABU,2628,7,2621,0.3%
1853,JOBMIX 1,MP 7,2025-02-13,2025,2,Kamis,PAVING 6 K300 ABU-ABU,6984,57,6927,0.8%
1854,JOBMIX 1,MP 1,2025-02-14,2025,2,Jumat,PAVING 6 K300 ABU-ABU,5976,55,5921,0.9%
1855,JOBMIX 1,MP 3,2025-02-14,2025,2,Jumat,PAVING 6 K300 ABU-ABU,6000,119,5881,2.0%
1856,JOBMIX 1,MP 5,2025-02-14,2025,2,Jumat,PAVING 6 K300 ABU-ABU,5580,36,5544,0.6%
1857,JOBMIX 1,MP 6,2025-02-14,2025,2,Jumat,TU 8 ABU-ABU,2262,5,2257,0.2%
1858,JOBMIX 1,MP 7,2025-02-14,2025,2,Jumat,PAVING 6 K300 ABU-ABU,6024,32,5992,0.5%
1859,JOBMIX 1,MP 1,2025-02-15,2025,2,Sabtu,PAVING 6 K300 ABU-ABU,4500,54,4446,1.2%
1860,JOBMIX 1,MP 3,2025-02-15,2025,2,Sabtu,PAVING 6 K300 ABU-ABU,2208,73,2135,3.4%
1861,JOBMIX 1,MP 5,2025-02-15,2025,2,Sabtu,PAVING 6 K300 ABU-ABU,5052,51,5001,1.0%
1862,JOBMIX 1,MP 6,2025-02-15,2025,2,Sabtu,TU 8 ABU-ABU,1326,9,1317,0.7%
1863,JOBMIX 1,MP 7,2025-02-15,2025,2,Sabtu,PAVING 6 K300 ABU-ABU,4992,35,4957,0.7%
1864,JOBMIX 1,MP 1,2025-02-17,2025,2,Senin,PAVING BELAH KETUPAT 8 K300 ABU-ABU,2268,21,2247,0.9%
1865,JOBMIX 1,MP 2,2025-02-17,2025,2,Senin,PAVING 6 K300 ABU-ABU,6516,121,6395,1.9%
1866,JOBMIX 1,MP 4,2025-02-17,2025,2,Senin,PAVING 6 K300 ABU-ABU,5376,67,5309,1.3%
1867,JOBMIX 1,MP 5,2025-02-17,2025,2,Senin,PAVING 6 K300 ABU-ABU,6492,49,6443,0.8%
1868,JOBMIX 1,MP 6,2025-02-17,2025,2,Senin,KANSTIN 425 K300 ABU-ABU,260,0,260,0.0%
1869,JOBMIX 1,MP 7,2025-02-17,2025,2,Senin,PAVING 6 K300 ABU-ABU,5784,222,5562,4.0%
1870,JOBMIX 1,MP 1,2025-02-18,2025,2,Selasa,PAVING BELAH KETUPAT 8 K300 ABU-ABU,2622,23,2599,0.9%
1871,JOBMIX 1,MP 2,2025-02-18,2025,2,Selasa,PAVING 6 K300 ABU-ABU,5256,76,5180,1.5%
1872,JOBMIX 1,MP 4,2025-02-18,2025,2,Selasa,PAVING 6 K300 ABU-ABU,7056,51,7005,0.7%
1873,JOBMIX 1,MP 5,2025-02-18,2025,2,Selasa,PAVING 6 K300 ABU-ABU,6972,55,6917,0.8%
1874,JOBMIX 1,MP 6,2025-02-18,2025,2,Selasa,KANSTIN 425 K300 ABU-ABU,306,3,303,1.0%
1875,JOBMIX 1,MP 7,2025-02-18,2025,2,Selasa,PAVING 6 K300 ABU-ABU,6960,36,6924,0.5%
1876,JOBMIX 1,MP 1,2025-02-19,2025,2,Rabu,PAVING BELAH KETUPAT 8 K300 ABU-ABU,2622,62,2560,2.4%
1877,JOBMIX 1,MP 2,2025-02-19,2025,2,Rabu,PAVING 6 K300 ABU-ABU,6984,234,6750,3.5%
1878,JOBMIX 1,MP 4,2025-02-19,2025,2,Rabu,PAVING 6 K300 ABU-ABU,7020,74,6946,1.1%
1879,JOBMIX 1,MP 5,2025-02-19,2025,2,Rabu,PAVING 6 K300 ABU-ABU,6960,51,6909,0.7%
1880,JOBMIX 1,MP 6,2025-02-19,2025,2,Rabu,KANSTIN 425 K300 ABU-ABU,308,0,308,0.0%
1881,JOBMIX 1,MP 7,2025-02-19,2025,2,Rabu,PAVING 6 K300 ABU-ABU,6996,38,6958,0.5%
1882,JOBMIX 1,MP 1,2025-02-20,2025,2,Kamis,PAVING BELAH KETUPAT 8 K300 ABU-ABU,2634,33,2601,1.3%
1883,JOBMIX 1,MP 2,2025-02-20,2025,2,Kamis,PAVING 6 K300 ABU-ABU,7020,99,6921,1.4%
1884,JOBMIX 1,MP 4,2025-02-20,2025,2,Kamis,PAVING 6 K300 ABU-ABU,6396,70,6326,1.1%
1885,JOBMIX 1,MP 5,2025-02-20,2025,2,Kamis,PAVING 6 K300 ABU-ABU,7008,51,6957,0.7%
1886,JOBMIX 1,MP 6,2025-02-20,2025,2,Kamis,KANSTIN 425 K300 ABU-ABU,306,1,305,0.3%
1887,JOBMIX 1,MP 7,2025-02-20,2025,2,Kamis,PAVING 6 K300 ABU-ABU,5796,38,5758,0.7%
1888,JOBMIX 1,MP 1,2025-02-21,2025,2,Jumat,PAVING BELAH KETUPAT 8 K300 ABU-ABU,2250,16,2234,0.7%
1889,JOBMIX 1,MP 2,2025-02-21,2025,2,Jumat,PAVING 6 K300 ABU-ABU,5652,183,5469,3.3%
1890,JOBMIX 1,MP 4,2025-02-21,2025,2,Jumat,PAVING 6 K300 ABU-ABU,3948,63,3885,1.6%
1891,JOBMIX 1,MP 5,2025-02-21,2025,2,Jumat,PAVING 6 K300 ABU-ABU,6048,43,6005,0.7%
1892,JOBMIX 1,MP 6,2025-02-21,2025,2,Jumat,KANSTIN 425 K300 ABU-ABU,268,2,266,0.8%
1893,JOBMIX 1,MP 7,2025-02-21,2025,2,Jumat,PAVING 6 K300 ABU-ABU,5352,30,5322,0.6%
1894,JOBMIX 1,MP 1,2025-02-22,2025,2,Sabtu,PAVING BELAH KETUPAT 8 K300 ABU-ABU,1756,19,1737,1.1%
1895,JOBMIX 1,MP 2,2025-02-22,2025,2,Sabtu,PAVING 6 K300 ABU-ABU,4992,99,4893,2.0%
1896,JOBMIX 1,MP 4,2025-02-22,2025,2,Sabtu,PAVING 6 K300 ABU-ABU,4908,46,4862,0.9%
1897,JOBMIX 1,MP 5,2025-02-22,2025,2,Sabtu,PAVING 6 K300 ABU-ABU,4980,26,4954,0.5%
1898,JOBMIX 1,MP 6,2025-02-22,2025,2,Sabtu,KANSTIN 425 K300 ABU-ABU,246,0,246,0.0%
1899,JOBMIX 1,MP 7,2025-02-22,2025,2,Sabtu,PAVING 6 K300 ABU-ABU,4992,22,4970,0.4%
1900,JOBMIX 1,MP 1,2025-02-24,2025,2,Senin,PAVING 6 K300 ABU-ABU,4812,85,4727,1.8%
1901,JOBMIX 1,MP 2,2025-02-24,2025,2,Senin,PAVING 6 K300 ABU-ABU,6180,238,5942,4.0%
1902,JOBMIX 1,MP 3,2025-02-24,2025,2,Senin,PAVING 6 K300 ABU-ABU,6156,204,5952,3.4%
1903,JOBMIX 1,MP 4,2025-02-24,2025,2,Senin,PAVING 8 K400 ABU-ABU,4068,3,4065,0.1%
1904,JOBMIX 1,MP 5,2025-02-24,2025,2,Senin,PAVING 6 K300 ABU-ABU,6012,49,5963,0.8%
1905,JOBMIX 1,MP 6,2025-02-24,2025,2,Senin,KANSTIN 425 K300 ABU-ABU,266,10,256,3.9%
1906,JOBMIX 1,MP 1,2025-02-25,2025,2,Selasa,PAVING 6 K300 ABU-ABU,6984,8,6976,0.1%
1907,JOBMIX 1,MP 2,2025-02-25,2025,2,Selasa,PAVING 6 K300 ABU-ABU,6984,19,6965,0.3%
1908,JOBMIX 1,MP 3,2025-02-25,2025,2,Selasa,PAVING 6 K300 ABU-ABU,7020,17,7003,0.2%
1909,JOBMIX 1,MP 4,2025-02-25,2025,2,Selasa,PAVING 8 K400 ABU-ABU,5256,2,5254,0.0%
1910,JOBMIX 1,MP 5,2025-02-25,2025,2,Selasa,PAVING 6 K300 ABU-ABU,6996,8,6988,0.1%
1911,JOBMIX 1,MP 6,2025-02-25,2025,2,Selasa,KANSTIN 425 K300 ABU-ABU,302,1,301,0.3%
1912,JOBMIX 1,MP 1,2025-02-26,2025,2,Rabu,PAVING 6 K300 ABU-ABU,6972,29,6943,0.4%
1913,JOBMIX 1,MP 2,2025-02-26,2025,2,Rabu,PAVING 6 K300 ABU-ABU,6996,196,6800,2.9%
1914,JOBMIX 1,MP 3,2025-02-26,2025,2,Rabu,PAVING 6 K300 ABU-ABU,7008,181,6827,2.7%
1915,JOBMIX 1,MP 4,2025-02-26,2025,2,Rabu,PAVING 8 K400 ABU-ABU,5256,11,5245,0.2%
1916,JOBMIX 1,MP 5,2025-02-26,2025,2,Rabu,PAVING 6 K300 ABU-ABU,6984,48,6936,0.7%
1917,JOBMIX 1,MP 6,2025-02-26,2025,2,Rabu,KANSTIN 425 K300 ABU-ABU,304,0,304,0.0%
1918,JOBMIX 1,MP 1,2025-02-27,2025,2,Kamis,PAVING 6 K300 ABU-ABU,6972,38,6934,0.5%
1919,JOBMIX 1,MP 2,2025-02-27,2025,2,Kamis,PAVING 6 K300 ABU-ABU,6984,122,6862,1.8%
1920,JOBMIX 1,MP 3,2025-02-27,2025,2,Kamis,PAVING 6 K300 ABU-ABU,7008,88,6920,1.3%
1921,JOBMIX 1,MP 4,2025-02-27,2025,2,Kamis,PAVING 8 K400 ABU-ABU,5256,5,5251,0.1%
1922,JOBMIX 1,MP 5,2025-02-27,2025,2,Kamis,PAVING 6 K300 ABU-ABU,6396,21,6375,0.3%
1923,JOBMIX 1,MP 6,2025-02-27,2025,2,Kamis,KANSTIN 425 K300 ABU-ABU,304,0,304,0.0%
1924,JOBMIX 1,MP 1,2025-02-28,2025,2,Jumat,PAVING 6 K300 ABU-ABU,4800,35,4765,0.7%
1925,JOBMIX 1,MP 2,2025-02-28,2025,2,Jumat,PAVING 6 K300 ABU-ABU,6000,190,5810,3.3%
1926,JOBMIX 1,MP 3,2025-02-28,2025,2,Jumat,PAVING 6 K300 ABU-ABU,6036,189,5847,3.2%
1927,JOBMIX 1,MP 4,2025-02-28,2025,2,Jumat,PAVING 8 K400 ABU-ABU,4488,5,4483,0.1%
1928,JOBMIX 1,MP 5,2025-02-28,2025,2,Jumat,PAVING 6 K300 ABU-ABU,4956,15,4941,0.3%
1929,JOBMIX 1,MP 6,2025-02-28,2025,2,Jumat,KANSTIN 425 K300 ABU-ABU,192,1,191,0.5%
1930,JOBMIX 1,MP 1,2025-03-01,2025,3,Sabtu,PAVING 6 K300 ABU-ABU,4980,9,4971,0.2%
1931,JOBMIX 1,MP 2,2025-03-01,2025,3,Sabtu,PAVING 6 K300 ABU-ABU,5004,39,4965,0.8%
1932,JOBMIX 1,MP 3,2025-03-01,2025,3,Sabtu,PAVING 6 K300 ABU-ABU,4992,40,4952,0.8%
1933,JOBMIX 1,MP 4,2025-03-01,2025,3,Sabtu,PAVING 8 K400 ABU-ABU,2316,2,2314,0.1%
1934,JOBMIX 1,MP 6,2025-03-01,2025,3,Sabtu,PAVING SEGI ENAM 6 K300 ABU-ABU,1110,2,1108,0.2%
1935,JOBMIX 1,MP 1,2025-03-03,2025,3,Senin,PAVING 6 K300 ABU-ABU,6396,27,6369,0.4%
1936,JOBMIX 1,MP 2,2025-03-03,2025,3,Senin,PAVING 6 K300 ABU-ABU,6984,121,6863,1.8%
1937,JOBMIX 1,MP 3,2025-03-03,2025,3,Senin,PAVING 6 K300 ABU-ABU,6996,4,6992,0.1%
1938,JOBMIX 1,MP 4,2025-03-03,2025,3,Senin,PAVING 8 K400 ABU-ABU,4476,81,4395,1.8%
1939,JOBMIX 1,MP 6,2025-03-03,2025,3,Senin,PAVING SEGI ENAM 6 K300 ABU-ABU,3012,13,2999,0.4%
1940,JOBMIX 1,MP 1,2025-03-04,2025,3,Selasa,PAVING 6 K300 ABU-ABU,7008,43,6965,0.6%
1941,JOBMIX 1,MP 2,2025-03-04,2025,3,Selasa,PAVING 6 K300 ABU-ABU,6972,70,6902,1.0%
1942,JOBMIX 1,MP 3,2025-03-04,2025,3,Selasa,PAVING 6 K300 ABU-ABU,7032,4,7028,0.1%
1943,JOBMIX 1,MP 4,2025-03-04,2025,3,Selasa,PAVING 8 K400 ABU-ABU,5232,12,5220,0.2%
1944,JOBMIX 1,MP 6,2025-03-04,2025,3,Selasa,PAVING SEGI ENAM 6 K300 ABU-ABU,3204,4,3200,0.1%
1945,JOBMIX 1,MP 1,2025-03-05,2025,3,Rabu,PAVING 6 K300 ABU-ABU,6984,52,6932,0.8%
1946,JOBMIX 1,MP 2,2025-03-05,2025,3,Rabu,PAVING 6 K300 ABU-ABU,2268,99,2169,4.6%
1947,JOBMIX 1,MP 4,2025-03-05,2025,3,Rabu,PAVING 8 K400 ABU-ABU,5256,6,5250,0.1%
1948,JOBMIX 1,MP 5,2025-03-05,2025,3,Rabu,PAVING 6 K300 ABU-ABU,6984,15,6969,0.2%
1949,JOBMIX 1,MP 6,2025-03-05,2025,3,Rabu,PAVING SEGI ENAM 6 K300 ABU-ABU,3504,3,3501,0.1%
1950,JOBMIX 1,MP 7,2025-03-05,2025,3,Rabu,PAVING 6 K300 ABU-ABU,1968,146,1822,8.0%
1951,JOBMIX 1,MP 1,2025-03-06,2025,3,Kamis,PAVING 6 K300 ABU-ABU,1953,15,1938,0.8%
1952,JOBMIX 1,MP 3,2025-03-06,2025,3,Kamis,PAVING 6 K300 ABU-ABU,1980,112,1868,6.0%
1953,JOBMIX 1,MP 4,2025-03-06,2025,3,Kamis,PAVING 8 K400 ABU-ABU,1224,9,1215,0.7%
1954,JOBMIX 1,MP 5,2025-03-06,2025,3,Kamis,PAVING 6 K300 ABU-ABU,1248,15,1233,1.2%
1955,JOBMIX 1,MP 6,2025-03-06,2025,3,Kamis,PAVING SEGI ENAM 6 K300 ABU-ABU,372,2,370,0.5%
1956,JOBMIX 1,MP 1,2025-03-07,2025,3,Jumat,PAVING 6 K300 ABU-ABU,6012,76,5936,1.3%
1957,JOBMIX 1,MP 3,2025-03-07,2025,3,Jumat,PAVING 6 K300 ABU-ABU,6036,155,5881,2.6%
1958,JOBMIX 1,MP 4,2025-03-07,2025,3,Jumat,PAVING 8 K400 ABU-ABU,4476,9,4467,0.2%
1959,JOBMIX 1,MP 5,2025-03-07,2025,3,Jumat,PAVING 6 K300 ABU-ABU,6012,38,5974,0.6%
1960,JOBMIX 1,MP 6,2025-03-07,2025,3,Jumat,PAVING SEGI ENAM 6 K300 ABU-ABU,2742,8,2734,0.3%
1961,JOBMIX 1,MP 1,2025-03-08,2025,3,Sabtu,PAVING 6 K300 ABU-ABU,4992,31,4961,0.6%
1962,JOBMIX 1,MP 3,2025-03-08,2025,3,Sabtu,PAVING 6 K300 ABU-ABU,5004,26,4978,0.5%
1963,JOBMIX 1,MP 4,2025-03-08,2025,3,Sabtu,PAVING 8 K400 ABU-ABU,1740,3,1737,0.2%
1964,JOBMIX 1,MP 5,2025-03-08,2025,3,Sabtu,PAVING 6 K300 ABU-ABU,5016,25,4991,0.5%
1965,JOBMIX 1,MP 6,2025-03-08,2025,3,Sabtu,PAVING SEGI ENAM 6 K300 ABU-ABU,2520,3,2517,0.1%
1966,JOBMIX 1,MP 1,2025-03-10,2025,3,Senin,PAVING 6 K300 ABU-ABU,6972,40,6932,0.6%
1967,JOBMIX 1,MP 2,2025-03-10,2025,3,Senin,PAVING 6 K300 ABU-ABU,6984,209,6775,3.1%
1968,JOBMIX 1,MP 3,2025-03-10,2025,3,Senin,PAVING 6 K300 ABU-ABU,6984,117,6867,1.7%
1969,JOBMIX 1,MP 5,2025-03-10,2025,3,Senin,PAVING 8 K400 ABU-ABU,4536,33,4503,0.7%
1970,JOBMIX 1,MP 6,2025-03-10,2025,3,Senin,PAVING SEGI ENAM 6 K300 ABU-ABU,3408,28,3380,0.8%
1971,JOBMIX 1,MP 1,2025-03-11,2025,3,Selasa,PAVING 6 K300 ABU-ABU,6984,30,6954,0.4%
1972,JOBMIX 1,MP 2,2025-03-11,2025,3,Selasa,PAVING 6 K300 ABU-ABU,5868,292,5576,5.2%
1973,JOBMIX 1,MP 3,2025-03-11,2025,3,Selasa,PAVING 6 K300 ABU-ABU,6984,110,6874,1.6%
1974,JOBMIX 1,MP 5,2025-03-11,2025,3,Selasa,PAVING 8 K400 ABU-ABU,5280,14,5266,0.3%
1975,JOBMIX 1,MP 6,2025-03-11,2025,3,Selasa,PAVING SEGI ENAM 6 K300 ABU-ABU,3510,8,3502,0.2%
1976,JOBMIX 1,MP 1,2025-03-12,2025,3,Rabu,PAVING 6 K300 ABU-ABU,7020,28,6992,0.4%
1977,JOBMIX 1,MP 2,2025-03-12,2025,3,Rabu,PAVING 6 K300 ABU-ABU,7008,161,6847,2.4%
1978,JOBMIX 1,MP 3,2025-03-12,2025,3,Rabu,PAVING 6 K300 ABU-ABU,7056,79,6977,1.1%
1979,JOBMIX 1,MP 5,2025-03-12,2025,3,Rabu,PAVING 8 K400 ABU-ABU,5256,9,5247,0.2%
1980,JOBMIX 1,MP 6,2025-03-12,2025,3,Rabu,PAVING SEGI ENAM 6 K300 ABU-ABU,3144,8,3136,0.3%
1981,JOBMIX 1,MP 1,2025-03-13,2025,3,Kamis,PAVING 6 K300 ABU-ABU,2688,10,2678,0.4%
1982,JOBMIX 1,MP 2,2025-03-13,2025,3,Kamis,PAVING 6 K300 ABU-ABU,2580,100,2480,4.0%
1983,JOBMIX 1,MP 3,2025-03-13,2025,3,Kamis,PAVING 6 K300 ABU-ABU,2808,10,2798,0.4%
1984,JOBMIX 1,MP 5,2025-03-13,2025,3,Kamis,PAVING 8 K400 ABU-ABU,1740,37,1703,2.2%
1985,JOBMIX 1,MP 6,2025-03-13,2025,3,Kamis,PAVING SEGI ENAM 6 K300 ABU-ABU,1764,0,1764,0.0%
